organism	domain	temperature	taxid	lineage_text	superkingdom	phylum	class	order	family	genus
ruminococcus_obeum	Bacteria	37	40520	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia	2	1239	186801	186802	186803	572511
ruminococcus_palustris	Bacteria	30	140314	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Trichococcus	2	1239	91061	186826	186828	82802
ruminococcus_pasteurii	Bacteria	30	43064	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Trichococcus	2	1239	91061	186826	186828	82802
ruminococcus_sp	Bacteria	37	41978	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus	2	1239	186801	186802	541000	1263
ruminococcus_torques	Bacteria	37	33039	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia	2	1239	186801	186802	186803	572511
rummeliibacillus_pycnus	Bacteria	30	101070	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Planococcaceae; Rummeliibacillus	2	1239	91061	1385	186818	648802
rummeliibacillus_stabekisii	Bacteria	30	241244	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Planococcaceae; Rummeliibacillus	2	1239	91061	1385	186818	648802
runella_defluvii	Bacteria	25	370973	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Runella	2	976	768503	768507	89373	105
runella_limosa	Bacteria	25	370978	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Runella	2	976	768503	768507	89373	105
runella_slithyformis	Bacteria	26	106	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Runella	2	976	768503	768507	89373	105
runella_sp	Bacteria	28	1960881	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Runella	2	976	768503	768507	89373	105
runella_zeae	Bacteria	29	94255	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Runella	2	976	768503	768507	89373	105
rusalka_fusiformis	Eukaryota	20	71744	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; Chlorophyceae; Chlamydomonadales; Haematococcaceae; Rusalka	2759	3041	3166	3042	35484	538192
ruthenibacterium_lactatiformans	Bacteria	37	1550024	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruthenibacterium	2	1239	186801	186802	541000	1905344
rutstroemia_cuniculi	Eukaryota	24	1302223	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Leotiomycetes; Helotiales; Rutstroemiaceae; Rutstroemia	2759	4890	147548	5178	110844	38452
rutstroemia_paludosa	Eukaryota	24	1424429	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Leotiomycetes; Helotiales; Rutstroemiaceae; Rutstroemia	2759	4890	147548	5178	110844	38452
rutstroemia_sp	Eukaryota	24	2011926	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Leotiomycetes; Helotiales; Rutstroemiaceae; Rutstroemia	2759	4890	147548	5178	110844	38452
saagaromyces_abonnis	Eukaryota	25	1765006	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Hypocreomycetidae; Microascales; Halosphaeriaceae; Saagaromyces	2759	4890	147550	5592	42310	1356011
saccamoeba_limax	Eukaryota	25	136464	cellular organisms; Eukaryota; Amoebozoa; Tubulinea; Euamoebida; Tubulinida; Hartmannellidae; Saccamoeba	2759	NA	NA	NA	5776	136463
saccharibacillus_kuerlensis	Bacteria	30	459527	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Saccharibacillus	2	1239	91061	1385	186822	456492
saccharibacillus_sacchari	Bacteria	30	456493	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Saccharibacillus	2	1239	91061	1385	186822	456492
saccharibacter_floricola	Bacteria	28	231053	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Saccharibacter	2	1224	28211	204441	433	231052
saccharicrinis_fermentans	Bacteria	30	982	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Marinilabiliales; Marinilabiliaceae; Saccharicrinis	2	976	200643	1970189	558415	1618113
saccharina_japonica	Eukaryota	10	88149	cellular organisms; Eukaryota; Stramenopiles; PX clade; Phaeophyceae; Laminariales; Laminariaceae; Saccharina	2759	2870	NA	2886	33636	309357
saccharococcus_caldoxylosilyticus	Bacteria	55	81408	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Bacillaceae; Parageobacillus	2	1239	91061	1385	186817	1906945
saccharococcus_thermophilus	Bacteria	59	29396	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Bacillaceae; Saccharococcus	2	1239	91061	1385	186817	29395
saccharomonospora_amisosensis	Bacteria	28	1128677	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_azurea	Bacteria	27	40988	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_caesia	Bacteria	34	40988	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_cyanea	Bacteria	27	40989	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_glauca	Bacteria	47	40990	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_halophila	Bacteria	29	129922	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_internatus	Bacteria	37	1852	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_marina	Bacteria	28	632569	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_oceani	Bacteria	28	1155536	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_paurometabolica	Bacteria	29	208085	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_saliphila	Bacteria	37	369829	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_sp	Bacteria	37	33913	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_viridis	Bacteria	46	1852	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomonospora_xinjiangensis	Bacteria	28	75294	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora	2	201174	1760	85010	2070	1851
saccharomyces_bailii	Eukaryota	22	4954	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Zygosaccharomyces	2759	4890	4891	4892	4893	4953
saccharomyces_bayanus	Eukaryota	29	4931	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_capensis	Eukaryota	26	4932	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_cariocanus	Eukaryota	30	114526	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_cerevisiae	Eukaryota	28	4932	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_chevalieri	Eukaryota	26	62270	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_delbrueckii	Eukaryota	25	4950	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Torulaspora	2759	4890	4891	4892	4893	4948
saccharomyces_diastaticus	Eukaryota	27	41870	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces; Saccharomyces cerevisiae	2759	4890	4891	4892	4893	4930
saccharomyces_douglasii	Eukaryota	24	46617	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_ellipsoideus	Eukaryota	30	62271	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_elongisporus	Eukaryota	24	36914	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Candida/Lodderomyces clade; Lodderomyces	2759	4890	4891	4892	766764	36913
saccharomyces_fermentati	Eukaryota	25	4950	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Torulaspora	2759	4890	4891	4892	4893	4948
saccharomyces_globosus	Eukaryota	28	230603	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_hansenii	Eukaryota	26	4959	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Debaryomyces	2759	4890	4891	4892	766764	4958
saccharomyces_italicus	Eukaryota	26	4932	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_kluyveri	Eukaryota	26	4934	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Lachancea	2759	4890	4891	4892	4893	300275
saccharomyces_kudriavzevii	Eukaryota	25	114524	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_marxianus	Eukaryota	25	4911	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Kluyveromyces	2759	4890	4891	4892	4893	4910
saccharomyces_microellipsoides	Eukaryota	25	1136883	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Torulaspora	2759	4890	4891	4892	4893	4948
saccharomyces_mikatae	Eukaryota	25	114525	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_norbensis	Eukaryota	26	190979	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_oviformis	Eukaryota	30	4932	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_paradoxus	Eukaryota	26	27291	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_pasteurianus	Eukaryota	25	27292	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_pastorianus	Eukaryota	28	27292	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_pretoriensis	Eukaryota	25	35629	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Torulaspora	2759	4890	4891	4892	4893	4948
saccharomyces_rosei	Eukaryota	25	4950	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Torulaspora	2759	4890	4891	4892	4893	4948
saccharomyces_rouxii	Eukaryota	25	4956	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Zygosaccharomyces	2759	4890	4891	4892	4893	4953
saccharomyces_servazzii	Eukaryota	24	27293	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Kazachstania	2759	4890	4891	4892	4893	71245
saccharomyces_sp	Eukaryota	26	4935	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomyces_spencerorum	Eukaryota	24	1089533	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Kazachstania	2759	4890	4891	4892	4893	71245
saccharomyces_telluris	Eukaryota	24	36907	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Kazachstania; Kazachstania telluris species complex	2759	4890	4891	4892	4893	71245
saccharomyces_unisporus	Eukaryota	24	27294	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Kazachstania	2759	4890	4891	4892	4893	71245
saccharomyces_uvarum	Eukaryota	28	230603	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces	2759	4890	4891	4892	4893	4930
saccharomycodes_ludwigii	Eukaryota	24	36035	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycodaceae; Saccharomycodes	2759	4890	4891	4892	34365	36034
saccharomycopsis_capsularis	Eukaryota	25	36036	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycopsidaceae; Saccharomycopsis	2759	4890	4891	4892	34366	4943
saccharomycopsis_crataegensis	Eukaryota	24	43959	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycopsidaceae; Saccharomycopsis	2759	4890	4891	4892	34366	4943
saccharomycopsis_fermentans	Eukaryota	24	53486	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycopsidaceae; Saccharomycopsis	2759	4890	4891	4892	34366	4943
saccharomycopsis_fibuligera	Eukaryota	25	4944	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycopsidaceae; Saccharomycopsis	2759	4890	4891	4892	34366	4943
saccharomycopsis_malanga	Eukaryota	24	44092	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycopsidaceae; Saccharomycopsis	2759	4890	4891	4892	34366	4943
